"VMailMessage","DayMins","EveMins","NightMins","IntlMins","CustServCalls","DayCalls","DayCharge","EveCalls","EveCharge","NightCalls","NightCharge","IntlCalls","IntlCharge","AreaCode","Phone","AccountLength","Churn","IntlPlan","VMailPlan","State"
23,182.000,216.100,156.900,9.800,1,80,30.940,85,18.370,82,7.060,4,2.650,"415","399-1021",127,"0",0,1,"ND"
0,122.400,113.400,180.200,12.500,1,129,20.810,108,9.640,97,8.110,7,3.380,"415","404-4486",163,"0",0,0,"ME"
0,95.500,163.700,264.200,6.600,2,92,16.240,63,13.910,118,11.890,6,1.780,"510","355-9360",243,"0",0,0,"UT"
29,111.200,263.500,224.700,9.000,6,90,18.900,98,22.400,128,10.110,6,2.430,"415","409-6588",109,"1",0,1,"AR"
37,237.100,264.200,271.300,7.900,1,76,40.310,125,22.460,120,12.210,3,2.130,"408","362-7581",81,"0",1,1,"ND"
0,199.600,211.400,72.400,11.000,3,89,33.930,96,17.970,84,3.260,4,2.970,"408","367-8168",136,"1",1,0,"MA"
39,142.000,241.600,302.000,11.300,1,140,24.140,89,20.540,72,13.590,5,3.050,"415","398-2138",68,"0",1,1,"DC"
23,209.700,183.600,205.500,7.100,2,73,35.650,63,15.610,111,9.250,3,1.920,"415","408-3610",77,"0",0,1,"AR"
0,152.100,121.000,198.000,9.800,0,95,25.860,105,10.290,126,8.910,5,2.650,"408","333-5551",166,"0",0,0,"MN"
0,234.100,163.100,282.500,10.000,1,91,39.800,105,13.860,100,12.710,3,2.700,"510","419-9688",107,"0",1,0,"NV"
0,228.700,168.700,223.500,11.800,1,102,38.880,99,14.340,100,10.060,4,3.190,"415","417-4309",126,"0",0,0,"MS"
0,192.100,169.900,166.600,11.400,1,97,32.660,94,14.440,54,7.500,4,3.080,"408","359-5893",174,"0",0,0,"ID"
44,254.100,180.200,196.200,8.700,3,127,43.200,108,15.320,129,8.830,4,2.350,"415","400-3343",121,"0",1,1,"VT"
0,209.400,211.500,291.200,7.200,1,133,35.600,121,17.980,123,13.100,4,1.940,"510","377-8267",75,"0",0,0,"VT"
26,131.200,106.500,221.700,10.200,2,98,22.300,97,9.050,96,9.980,6,2.750,"408","394-9942",73,"0",0,1,"MT"
0,162.100,155.000,189.700,11.000,5,86,27.560,86,13.180,87,8.540,9,2.970,"415","398-3834",68,"1",0,0,"UT"
0,122.500,273.300,197.800,8.000,2,145,20.830,103,23.230,71,8.900,3,2.160,"510","407-2441",153,"0",0,0,"NJ"
0,191.000,318.800,247.300,6.500,0,88,32.470,119,27.100,79,11.130,4,1.760,"510","341-3180",84,"0",0,0,"FL"
0,259.400,269.700,175.300,9.500,1,116,44.100,109,22.920,130,7.890,3,2.570,"510","408-5322",19,"1",0,0,"SC"
0,158.700,181.700,177.300,7.700,2,84,26.980,91,15.440,67,7.980,10,2.080,"510","391-8677",117,"0",0,0,"AL"
0,115.400,209.900,280.900,15.900,3,99,19.620,115,17.840,112,12.640,6,4.290,"415","378-6924",89,"0",0,0,"WY"
21,195.900,213.900,88.200,8.600,0,91,33.300,84,18.180,111,3.970,4,2.320,"408","391-2702",155,"0",0,1,"NE"
23,245.500,292.700,184.000,10.800,1,54,41.740,83,24.880,90,8.280,7,2.920,"415","336-7155",98,"0",1,1,"MS"
30,128.500,188.400,254.400,6.800,1,86,21.850,91,16.010,85,11.450,6,1.840,"408","414-4741",155,"0",0,1,"OR"
0,159.500,275.500,176.700,10.100,1,103,27.120,90,23.420,126,7.950,2,2.730,"510","349-3112",153,"1",0,0,"WI"
0,221.100,110.800,240.100,10.600,0,124,37.590,94,9.420,112,10.800,3,2.860,"415","365-9696",74,"0",0,0,"ID"
0,180.900,209.500,249.900,7.400,2,114,30.750,118,17.810,105,11.250,4,2.000,"510","348-5567",127,"0",1,0,"NE"
0,103.300,129.100,167.100,10.700,0,110,17.560,82,10.970,113,7.520,3,2.890,"415","332-5596",121,"0",0,0,"WV"
29,157.200,196.300,226.700,8.400,3,118,26.720,136,16.690,109,10.200,5,2.270,"510","356-4832",86,"0",0,1,"NE"
0,109.200,153.100,240.000,9.800,2,96,18.560,80,13.010,102,10.800,5,2.650,"415","345-7117",119,"0",0,0,"FL"
0,218.900,299.900,158.600,11.300,2,105,37.210,87,25.490,110,7.140,4,3.050,"408","361-2924",109,"0",0,0,"AL"
0,235.200,220.600,236.300,11.800,1,121,39.980,87,18.750,91,10.630,4,3.190,"415","353-8928",106,"0",0,0,"VA"
0,179.900,149.800,168.200,9.800,2,113,30.580,112,12.730,79,7.570,7,2.650,"408","383-9448",72,"0",0,0,"WI"
0,175.300,144.300,160.200,11.800,0,106,29.800,87,12.270,88,7.210,5,3.190,"408","386-5303",151,"0",0,0,"IL"
0,157.300,220.900,218.900,12.000,1,83,26.740,85,18.780,129,9.850,7,3.240,"510","344-4970",68,"0",0,0,"AL"
0,168.600,259.200,279.800,7.300,1,87,28.660,105,22.030,123,12.590,4,1.970,"415","385-1214",97,"0",0,0,"SD"
0,186.800,207.600,195.000,8.800,3,94,31.760,92,17.650,98,8.780,4,2.380,"415","385-1423",62,"0",0,0,"LA"
34,175.300,262.300,143.900,5.600,1,96,29.800,122,22.300,76,6.480,11,1.510,"415","380-9849",91,"0",0,1,"UT"
0,73.300,161.400,239.600,8.200,4,86,12.460,82,13.720,76,10.780,3,2.210,"510","394-8402",88,"1",0,0,"SC"
33,183.300,201.400,177.400,10.400,3,115,31.160,87,17.120,84,7.980,15,2.810,"415","395-9214",96,"0",0,1,"NM"
0,145.000,240.700,197.100,7.100,3,76,24.650,112,20.460,134,8.870,4,1.920,"510","404-5427",30,"0",0,0,"NC"
0,134.500,143.100,223.900,15.400,1,88,22.870,112,12.160,61,10.080,1,4.160,"408","334-2730",151,"0",0,0,"IL"
0,266.900,229.700,251.700,11.000,3,83,45.370,74,19.520,99,11.330,6,2.970,"415","408-1913",82,"1",0,0,"ID"
0,203.600,161.700,175.900,8.400,0,61,34.610,127,13.740,97,7.920,3,2.270,"408","361-4910",76,"0",0,0,"GA"
0,177.900,167.300,223.700,15.200,0,83,30.240,84,14.220,142,10.070,8,4.100,"415","383-8807",79,"0",0,0,"KS"
0,194.000,241.000,227.500,11.900,0,103,32.980,116,20.490,153,10.240,5,3.210,"415","341-3349",124,"0",0,0,"KY"
0,275.200,180.200,159.000,7.900,1,67,46.780,108,15.320,110,7.150,2,2.130,"408","408-3269",48,"0",0,0,"WV"
0,234.500,216.500,191.600,3.500,3,109,39.870,129,18.400,94,8.620,6,0.950,"415","393-3300",26,"0",0,0,"NC"
22,224.400,146.000,241.400,8.800,1,114,38.150,106,12.410,98,10.860,2,2.380,"510","392-1105",142,"0",0,1,"OR"
0,157.800,203.200,168.700,10.000,3,71,26.830,114,17.270,82,7.590,2,2.700,"510","371-6284",124,"1",1,0,"MN"
13,214.200,181.200,174.000,10.300,0,61,36.410,88,15.400,68,7.830,2,2.780,"510","354-3545",63,"0",0,1,"WI"
0,82.600,204.000,224.200,9.100,1,105,14.040,99,17.340,122,10.090,4,2.460,"408","348-7556",27,"0",0,0,"LA"
0,147.900,209.300,162.100,8.800,2,97,25.140,99,17.790,80,7.290,5,2.380,"415","352-8508",106,"0",0,0,"HI"
14,151.500,248.700,199.800,10.700,2,100,25.760,126,21.140,120,8.990,5,2.890,"415","372-4203",34,"0",0,1,"MT"
0,246.500,216.300,179.600,12.700,2,108,41.910,89,18.390,99,8.080,3,3.430,"415","382-6438",111,"0",0,0,"WI"
45,174.500,217.500,220.300,12.200,1,120,29.670,95,18.490,67,9.910,2,3.290,"415","364-9567",130,"0",0,1,"MD"
27,129.500,248.900,268.000,11.900,1,106,22.020,90,21.160,115,12.060,3,3.210,"510","339-4317",95,"0",0,1,"RI"
32,142.600,208.200,171.000,12.000,3,77,24.240,126,17.700,102,7.690,2,3.240,"408","390-1612",119,"0",0,1,"MO"
0,190.900,149.700,191.400,13.000,1,143,32.450,72,12.720,87,8.610,3,3.510,"415","386-9711",126,"0",0,0,"TX"
15,165.100,267.000,250.700,10.900,1,85,28.070,93,22.700,114,11.280,4,2.940,"408","352-1127",108,"0",0,1,"TN"
0,0.000,192.100,168.800,7.200,1,0,0.000,119,16.330,95,7.600,4,1.940,"510","413-7655",101,"0",0,0,"VT"
32,211.000,155.100,234.800,11.400,1,99,35.870,89,13.180,96,10.570,5,3.080,"510","364-5126",129,"0",0,1,"PA"
29,135.800,222.500,235.600,7.900,2,104,23.090,101,18.910,92,10.600,6,2.130,"510","398-2628",45,"0",0,1,"MO"
15,113.900,145.300,195.200,11.800,1,102,19.360,146,12.350,137,8.780,9,3.190,"415","340-5460",159,"0",0,1,"FL"
32,209.500,109.600,189.700,9.100,6,108,35.620,64,9.320,145,8.540,6,2.460,"408","378-6276",108,"1",0,1,"MI"
0,187.800,149.200,201.400,11.000,2,95,31.930,143,12.680,113,9.060,4,2.970,"408","362-8378",73,"0",0,0,"NC"
0,206.300,241.100,227.800,11.700,0,66,35.070,109,20.490,102,10.250,6,3.160,"415","337-9326",160,"0",0,0,"OH"
0,122.000,138.300,224.200,5.800,1,92,20.740,114,11.760,128,10.090,5,1.570,"408","355-5922",73,"0",0,0,"DC"
0,190.400,317.500,133.400,8.300,2,92,32.370,85,26.990,113,6.000,4,2.240,"415","405-9217",48,"0",0,0,"OR"
0,129.900,230.100,140.500,13.300,0,121,22.080,105,19.560,123,6.320,3,3.590,"415","355-6422",81,"0",0,0,"UT"
0,156.100,180.300,179.600,11.100,2,114,26.540,63,15.330,115,8.080,9,3.000,"415","390-7328",161,"0",1,0,"FL"
0,232.500,181.800,203.100,10.400,4,74,39.530,142,15.450,86,9.140,6,2.810,"415","378-4617",142,"0",0,0,"VT"
0,126.300,168.800,154.600,9.800,2,115,21.470,112,14.350,95,6.960,7,2.650,"408","390-3873",86,"0",0,0,"IA"
0,227.200,194.400,243.400,14.900,0,89,38.620,106,16.520,126,10.950,2,4.020,"510","337-3740",51,"0",0,0,"ND"
0,125.700,207.600,183.100,12.900,1,96,21.370,137,17.650,103,8.240,2,3.480,"408","359-6163",82,"0",0,0,"PA"
16,118.900,228.300,180.100,8.200,2,112,20.210,97,19.410,111,8.100,5,2.210,"408","362-2787",101,"0",0,1,"MT"
0,94.100,147.600,213.500,10.100,0,93,16.000,80,12.550,85,9.610,2,2.730,"415","340-2239",68,"0",0,0,"MS"
0,218.700,155.600,277.400,8.200,1,111,37.180,133,13.230,62,12.480,5,2.210,"415","396-4234",148,"0",1,0,"ND"
28,276.700,203.700,246.200,8.300,0,121,47.040,99,17.310,88,11.080,3,2.240,"510","378-6986",51,"0",0,1,"MD"
0,217.600,320.500,150.700,4.200,0,81,36.990,51,27.240,110,6.780,3,1.130,"408","402-2728",97,"0",0,0,"MA"
0,184.200,181.600,143.400,12.800,2,95,31.310,101,15.440,113,6.450,4,3.460,"510","367-8298",95,"0",0,0,"DE"
0,154.500,193.600,180.900,13.400,2,129,26.270,87,16.460,145,8.140,3,3.620,"510","382-4952",119,"0",0,0,"IN"
0,215.700,146.300,264.600,7.100,3,140,36.670,84,12.440,83,11.910,1,1.920,"415","392-8905",172,"0",0,0,"LA"
27,2.600,254.000,242.700,9.200,3,113,0.440,102,21.590,156,10.920,5,2.480,"510","403-1128",127,"0",0,1,"OK"
43,231.000,222.300,148.000,8.300,2,85,39.270,82,18.900,105,6.660,5,2.240,"415","376-2408",139,"0",0,1,"NJ"
0,150.700,197.300,169.000,9.200,1,105,25.620,133,16.770,116,7.610,15,2.480,"408","373-5438",121,"0",0,0,"KS"
0,210.800,189.600,157.600,16.400,2,84,35.840,98,16.120,99,7.090,3,4.430,"415","405-2831",48,"0",0,0,"ND"
0,87.700,214.800,201.300,10.800,1,74,14.910,58,18.260,147,9.060,6,2.920,"415","358-5721",78,"0",0,0,"MS"
0,187.900,200.500,202.600,10.200,2,110,31.940,101,17.040,125,9.120,11,2.750,"510","347-1473",131,"0",0,0,"SD"
0,137.400,120.000,130.300,12.400,3,126,23.360,94,10.200,64,5.860,2,3.350,"510","412-3527",116,"0",0,0,"RI"
0,184.800,248.600,133.100,9.600,1,83,31.420,101,21.130,113,5.990,8,2.590,"415","372-1493",117,"0",0,0,"KS"
0,241.200,116.500,152.200,10.600,0,134,41.000,114,9.900,91,6.850,4,2.860,"408","364-6801",42,"0",0,0,"MA"
0,182.200,212.300,233.000,9.300,2,101,30.970,95,18.050,123,10.490,4,2.510,"408","409-3353",190,"0",0,0,"NC"
26,198.800,166.600,198.500,14.400,1,115,33.800,67,14.160,118,8.930,3,3.890,"415","369-6890",188,"1",1,1,"NM"
21,262.900,149.500,140.500,8.100,1,135,44.690,96,12.710,109,6.320,4,2.190,"415","393-4528",148,"0",0,1,"AL"
39,153.800,123.300,117.800,9.200,1,106,26.150,111,10.480,103,5.300,6,2.480,"408","340-2855",118,"0",1,1,"NC"
0,148.500,276.400,193.600,12.400,1,115,25.250,84,23.490,112,8.710,3,3.350,"510","346-2359",110,"0",0,0,"DE"
26,243.500,236.800,173.300,9.000,1,137,41.400,108,20.130,149,7.800,9,2.430,"510","370-9563",32,"0",0,1,"UT"
0,198.700,209.500,281.900,12.400,0,70,33.780,106,17.810,126,12.690,4,3.350,"415","347-5843",151,"0",1,0,"IL"
16,145.700,191.000,215.500,11.300,0,88,24.770,129,16.240,82,9.700,7,3.050,"408","329-8115",86,"0",0,1,"AR"
0,179.400,232.500,175.800,14.700,0,80,30.500,99,19.760,105,7.910,3,3.970,"510","351-4226",59,"0",0,0,"ND"
29,128.200,171.700,250.900,11.700,3,119,21.790,83,14.590,114,11.290,6,3.160,"415","349-3843",61,"0",1,1,"UT"
31,156.600,161.500,294.600,9.400,1,84,26.620,96,13.730,107,13.260,6,2.540,"510","399-3089",23,"0",0,1,"WV"
0,175.400,155.300,179.400,11.500,1,99,29.820,83,13.200,86,8.070,3,3.110,"408","333-9133",177,"0",0,0,"OK"
0,206.900,224.400,197.400,8.300,3,115,35.170,86,19.070,60,8.880,2,2.240,"408","369-7049",123,"0",0,0,"MD"
0,141.300,253.600,215.800,6.400,1,123,24.020,87,21.560,96,9.710,2,1.730,"415","384-7724",103,"0",0,0,"TN"
0,326.500,176.300,181.700,10.700,2,67,55.510,113,14.990,102,8.180,6,2.890,"510","378-3625",208,"1",0,0,"TX"
20,264.400,219.600,200.400,11.300,2,102,44.950,123,18.670,89,9.020,3,3.050,"415","348-6659",149,"0",0,1,"AL"
0,225.000,244.200,221.200,10.700,0,110,38.250,111,20.760,93,9.950,4,2.890,"510","408-3606",21,"0",0,0,"NE"
0,148.100,164.900,216.000,12.300,5,73,25.180,101,14.020,125,9.720,2,3.320,"408","350-7306",64,"1",0,0,"NV"
0,75.300,179.900,193.800,12.300,1,96,12.800,113,15.290,134,8.720,1,3.320,"510","380-6722",84,"0",0,0,"MS"
0,40.400,172.400,145.100,9.000,2,105,6.870,83,14.650,89,6.530,2,2.430,"408","404-9775",46,"0",0,0,"RI"
0,169.200,149.900,196.900,4.600,2,96,28.760,83,12.740,119,8.860,4,1.240,"415","356-8982",114,"0",0,0,"LA"
0,101.400,249.100,157.600,7.100,1,145,17.240,116,21.170,107,7.090,6,1.920,"408","352-4534",129,"0",0,0,"TN"
0,197.200,188.500,211.100,7.800,1,90,33.520,113,16.020,94,9.500,8,2.110,"415","379-7290",163,"0",1,0,"SD"
42,199.500,135.000,184.600,10.900,4,119,33.920,90,11.480,49,8.310,3,2.940,"415","404-5840",170,"1",0,1,"KS"
0,184.100,204.900,224.300,9.800,2,106,31.300,70,17.420,133,10.090,3,2.650,"510","391-2231",170,"0",0,0,"DC"
0,194.200,242.100,215.800,9.700,2,122,33.010,81,20.580,80,9.710,3,2.620,"510","368-3808",69,"0",0,0,"ME"
43,121.100,260.200,222.400,8.300,3,105,20.590,115,22.120,100,10.010,5,2.240,"415","408-1242",97,"0",0,1,"HI"
32,30.900,187.000,230.800,8.600,1,113,5.250,113,15.900,101,10.390,7,2.320,"415","408-4530",63,"0",0,1,"CO"
0,218.000,184.000,240.500,6.400,3,86,37.060,94,15.640,110,10.820,8,1.730,"415","397-4030",97,"0",0,0,"MD"
40,202.600,118.800,234.900,9.000,2,103,34.440,128,10.100,98,10.570,9,2.430,"408","357-4078",110,"0",0,1,"SD"
0,256.200,160.700,249.400,7.400,4,105,43.550,102,13.660,80,11.220,2,2.000,"510","374-6966",87,"0",0,0,"DE"
29,225.400,187.100,281.100,12.900,1,79,38.320,112,15.900,112,12.650,3,3.480,"415","356-3448",86,"0",0,1,"OH"
25,137.400,176.700,188.200,10.200,2,100,23.360,83,15.020,93,8.470,6,2.750,"415","421-6694",102,"0",0,1,"CT"
33,167.800,205.300,130.000,14.500,4,91,28.530,91,17.450,132,5.850,4,3.920,"408","352-6068",174,"1",0,1,"WA"
0,81.600,268.100,140.800,8.600,1,94,13.870,112,22.790,75,6.340,18,2.320,"415","354-5764",112,"0",0,0,"NM"
0,294.900,192.800,148.100,13.200,1,71,50.130,78,16.390,87,6.660,5,3.560,"415","347-3406",107,"1",0,0,"MD"
0,177.200,142.600,314.100,12.700,4,93,30.120,60,12.120,144,14.130,2,3.430,"408","417-6683",43,"0",0,0,"KY"
0,185.000,223.300,222.800,12.600,2,117,31.450,94,18.980,91,10.030,2,3.400,"415","337-4697",103,"0",0,0,"MA"
38,163.300,136.000,249.100,4.300,0,104,27.760,114,11.560,127,11.210,6,1.160,"415","334-2800",142,"0",0,1,"IL"
0,183.600,152.600,212.200,12.200,3,116,31.210,98,12.970,99,9.550,6,3.290,"415","422-6685",81,"0",0,0,"WA"
0,127.100,247.700,207.700,5.000,3,102,21.610,106,21.050,75,9.350,3,1.350,"510","350-6473",138,"0",0,0,"SD"
38,196.800,254.200,261.800,7.700,1,92,33.460,108,21.610,85,11.780,2,2.080,"408","373-2903",45,"0",0,1,"NC"
0,162.700,292.000,183.300,8.700,0,102,27.660,105,24.820,80,8.250,6,2.350,"415","335-9066",74,"0",0,0,"MT"
0,174.500,213.700,164.700,10.300,4,73,29.670,114,18.160,116,7.410,5,2.780,"408","368-3078",102,"0",0,0,"SC"
0,223.900,155.700,150.200,7.300,1,75,38.060,109,13.230,143,6.760,9,1.970,"415","334-1337",86,"0",0,0,"SD"
0,177.700,215.600,236.700,10.500,1,114,30.210,110,18.330,67,10.650,5,2.840,"415","347-1640",56,"0",1,0,"KY"
0,229.400,214.100,289.600,10.400,4,107,39.000,99,18.200,95,13.030,6,2.810,"415","351-2535",111,"0",0,0,"RI"
29,139.800,138.200,221.000,5.500,0,114,23.770,91,11.750,88,9.950,6,1.490,"510","387-1343",72,"0",1,1,"VA"
0,84.700,249.900,193.400,14.500,1,118,14.400,86,21.240,95,8.700,8,3.920,"415","342-1099",114,"0",0,0,"TX"
0,225.300,108.200,139.600,17.300,1,134,38.300,87,9.200,132,6.280,9,4.670,"415","406-9926",64,"1",1,0,"CT"
0,267.100,180.400,230.600,17.300,1,104,45.410,131,15.330,106,10.380,4,4.670,"408","420-8897",61,"1",0,0,"NE"
0,251.300,252.500,118.300,9.900,3,69,42.720,96,21.460,112,5.320,1,2.670,"510","329-9667",115,"1",1,0,"NC"
0,201.900,154.700,164.400,9.000,1,101,34.320,78,13.150,79,7.400,2,2.430,"408","365-3493",176,"0",0,0,"MD"
0,172.300,174.000,188.200,13.000,2,97,29.290,108,14.790,119,8.470,4,3.510,"415","387-6440",143,"0",0,0,"MT"
0,212.100,209.400,167.200,5.300,1,131,36.060,104,17.800,96,7.520,5,1.430,"408","355-6291",120,"1",0,0,"MS"
22,197.100,259.400,134.700,14.600,2,113,33.510,95,22.050,135,6.060,5,3.940,"415","366-3944",135,"0",0,1,"GA"
0,178.400,168.300,120.500,9.300,1,97,30.330,113,14.310,93,5.420,9,2.510,"415","366-6991",120,"0",0,0,"AK"
0,93.800,150.000,241.100,10.700,1,127,15.950,104,12.750,116,10.850,2,2.890,"510","342-5906",101,"0",0,0,"HI"
0,198.400,264.700,111.400,9.200,2,91,33.730,106,22.500,101,5.010,2,2.480,"415","395-1718",129,"0",0,0,"IL"
0,206.200,256.400,117.100,9.000,1,84,35.050,138,21.790,91,5.270,3,2.430,"408","353-8849",105,"0",0,0,"TN"
0,222.800,203.000,210.600,6.900,2,101,37.880,128,17.260,106,9.480,2,1.860,"415","396-2719",158,"0",0,0,"VA"
0,115.600,213.600,218.400,10.700,1,77,19.650,100,18.160,72,9.830,6,2.890,"510","345-2319",146,"0",0,0,"NH"
0,134.400,211.300,193.600,10.200,5,106,22.850,98,17.960,125,8.710,2,2.750,"510","374-9107",139,"1",0,0,"MN"
0,227.800,169.500,201.100,5.600,3,124,38.730,112,14.410,91,9.050,4,1.510,"415","411-6501",189,"0",0,0,"MS"
0,162.800,185.000,219.500,6.000,2,65,27.680,109,15.730,104,9.880,3,1.620,"415","351-7016",98,"0",0,0,"TN"
21,138.100,260.100,135.400,8.200,2,113,23.480,83,22.110,118,6.090,2,2.210,"415","418-3017",72,"0",0,1,"VT"
17,124.000,202.900,205.100,12.300,1,102,21.080,81,17.250,129,9.230,3,3.320,"408","415-4857",193,"0",0,1,"VT"
0,245.200,101.500,152.300,10.700,0,112,41.680,101,8.630,116,6.850,5,2.890,"408","353-6038",128,"0",1,0,"PA"
27,140.100,223.400,257.900,3.800,1,59,23.820,111,18.990,73,11.610,10,1.030,"415","400-1280",127,"0",0,1,"RI"
0,109.500,286.100,247.600,4.900,1,105,18.620,90,24.320,113,11.140,9,1.320,"415","360-3126",78,"0",0,0,"SC"
0,206.200,232.400,251.600,13.600,1,76,35.050,76,19.750,96,11.320,2,3.670,"415","385-1985",64,"0",0,0,"WY"
0,275.400,187.500,147.100,13.600,1,150,46.820,62,15.940,126,6.620,3,3.670,"408","359-4587",178,"0",0,0,"NV"
0,202.900,178.600,203.800,12.800,5,100,34.490,46,15.180,116,9.170,3,3.460,"415","378-8342",163,"0",0,0,"VA"
27,93.400,252.000,189.000,10.900,1,106,15.880,92,21.420,104,8.500,1,2.940,"408","414-4037",88,"0",0,1,"NC"
29,163.800,134.900,79.300,8.800,2,77,27.850,112,11.470,95,3.570,2,2.380,"415","362-9983",82,"0",0,1,"ND"
29,260.800,163.700,271.700,17.000,1,81,44.340,112,13.910,117,12.230,6,4.590,"415","390-9735",125,"1",1,1,"MN"
0,256.500,199.500,188.300,7.000,3,112,43.610,90,16.960,122,8.470,5,1.890,"415","363-9663",126,"0",0,0,"MS"
0,165.400,196.000,349.200,9.600,2,107,28.120,126,16.660,110,15.710,7,2.590,"408","381-5878",85,"0",1,0,"WI"
0,277.300,228.400,117.300,12.800,2,138,47.140,117,19.410,103,5.280,4,3.460,"408","387-9137",133,"1",0,0,"MI"
0,169.700,141.400,253.000,10.500,4,115,28.850,123,12.020,115,11.390,3,2.840,"510","389-8417",40,"1",0,0,"IA"
0,102.100,219.500,73.700,9.800,0,75,17.360,97,18.660,92,3.320,5,2.650,"408","357-4573",136,"0",0,0,"PA"
0,212.900,187.000,128.100,6.300,3,110,36.190,69,15.900,71,5.760,3,1.700,"415","349-3732",106,"0",0,0,"AL"
0,185.000,224.900,212.400,11.400,2,88,31.450,98,19.120,105,9.560,3,3.080,"415","401-6392",192,"0",0,0,"CO"
30,186.200,286.700,164.300,12.900,2,117,31.650,76,24.370,113,7.390,3,3.480,"510","336-8010",67,"0",0,1,"ID"
0,185.100,165.100,111.600,6.300,3,100,31.470,88,14.030,104,5.020,4,1.700,"510","335-4414",110,"0",0,0,"WA"
25,141.000,212.000,175.200,4.900,3,101,23.970,85,18.020,138,7.880,2,1.320,"408","349-7282",97,"0",0,1,"AZ"
27,198.700,249.000,173.200,12.500,1,127,33.780,105,21.170,124,7.790,5,3.380,"415","393-3635",123,"0",0,1,"OK"
0,86.300,238.700,238.400,12.500,2,84,14.670,99,20.290,79,10.730,1,3.380,"415","368-9073",62,"0",0,0,"WI"
0,239.200,188.500,105.600,8.800,1,72,40.660,124,16.020,116,4.750,3,2.380,"415","340-5580",174,"0",0,0,"NM"
0,322.500,204.600,186.200,9.400,2,106,54.830,93,17.390,128,8.380,4,2.540,"408","335-1874",87,"1",0,0,"SC"
0,125.400,269.100,238.600,11.000,1,158,21.320,83,22.870,103,10.740,7,2.970,"510","400-8069",90,"0",0,0,"WY"
0,203.500,247.600,194.300,11.900,0,100,34.600,103,21.050,94,8.740,11,3.210,"510","346-7795",144,"0",1,0,"AZ"
0,153.500,197.600,198.500,6.300,2,99,26.100,102,16.800,86,8.930,2,1.700,"415","408-3384",81,"0",0,0,"MI"
32,173.000,209.400,231.100,12.200,0,101,29.410,93,17.800,91,10.400,4,3.290,"415","338-9952",119,"0",1,1,"ID"
0,334.300,192.100,191.000,10.400,0,118,56.830,104,16.330,83,8.590,6,2.810,"510","332-6181",129,"1",0,0,"DE"
0,160.200,138.900,312.500,9.700,0,104,27.230,70,11.810,97,14.060,2,2.620,"510","377-9178",103,"0",0,0,"CT"
0,134.700,235.900,260.200,7.600,3,96,22.900,90,20.050,113,11.710,6,2.050,"415","369-4962",70,"0",0,0,"RI"
48,94.400,136.200,147.400,4.500,0,104,16.050,101,11.580,89,6.630,4,1.220,"510","389-1475",64,"0",0,1,"MO"
0,254.700,90.200,153.400,10.600,0,80,43.300,79,7.670,60,6.900,8,2.860,"510","341-1412",73,"0",0,0,"MD"
0,167.600,219.200,215.900,11.700,4,116,28.490,112,18.630,94,9.720,2,3.160,"408","420-3346",104,"0",0,0,"AZ"
0,135.200,242.000,246.900,10.200,2,98,22.980,107,20.570,96,11.110,2,2.750,"415","328-8747",162,"0",0,0,"OH"
0,198.300,279.300,146.200,14.800,3,94,33.710,101,23.740,87,6.580,8,4.000,"415","354-7314",73,"0",0,0,"NE"
0,78.700,225.600,150.400,14.000,0,98,13.380,102,19.180,106,6.770,8,3.780,"510","391-6260",100,"0",0,0,"AZ"
0,190.500,178.400,162.400,13.100,1,91,32.390,75,15.160,113,7.310,5,3.540,"415","387-8201",75,"0",0,0,"RI"
0,241.900,129.400,264.800,5.900,1,101,41.120,121,11.000,104,11.920,3,1.590,"415","330-2849",43,"0",0,0,"LA"
16,221.600,130.200,200.000,11.300,1,110,37.670,123,11.070,108,9.000,3,3.050,"415","394-5537",112,"0",0,1,"DC"
0,147.700,283.300,188.300,6.900,2,94,25.110,83,24.080,124,8.470,5,1.860,"415","361-2170",128,"0",0,0,"LA"
0,89.500,339.900,172.900,7.900,1,94,15.220,106,28.890,76,7.780,1,2.130,"408","351-4025",94,"1",1,0,"NV"
0,171.700,144.500,157.900,6.800,3,78,29.190,86,12.280,106,7.110,3,1.840,"510","394-2560",103,"0",1,0,"OR"
0,225.000,176.900,194.300,7.100,3,81,38.250,63,15.040,110,8.740,2,1.920,"408","336-5616",85,"0",0,0,"WV"
33,88.800,109.600,172.700,7.100,3,104,15.100,94,9.320,107,7.770,9,1.920,"510","348-8679",66,"0",0,1,"KY"
0,159.900,179.900,154.400,11.600,2,94,27.180,95,15.290,102,6.950,2,3.130,"415","399-2151",100,"1",1,0,"MN"
0,185.900,212.000,282.300,11.300,3,95,31.600,98,18.020,81,12.700,4,3.050,"408","328-7252",77,"0",0,0,"IN"
29,244.300,322.300,166.800,10.600,0,140,41.530,89,27.400,83,7.510,6,2.860,"415","414-2905",120,"0",0,1,"WI"
0,157.600,194.100,231.500,9.400,5,85,26.790,92,16.500,86,10.420,10,2.540,"510","416-8701",79,"1",0,0,"CA"
0,54.000,179.300,247.200,10.200,1,68,9.180,96,15.240,101,11.120,8,2.750,"408","399-4800",30,"0",0,0,"MN"
36,115.400,166.200,184.700,15.200,2,98,19.620,83,14.130,79,8.310,6,4.100,"408","352-9947",38,"0",0,1,"KY"
0,97.100,228.000,240.000,10.600,1,98,16.510,131,19.380,111,10.800,3,2.860,"408","363-4779",117,"0",0,0,"VA"
